Country code,Country,Region code,Region,BUA code,BUA name,BUA size classification, Counts 
E92000001,England,E12000005,West Midlands,E63002908,Fillongley,Minor, 495 
E92000001,England,E12000009,South West,E63004935,Filton,Small," 10,960 "
E92000001,England,E12000008,South East,E63005855,Finberry,Minor," 1,570 "
E92000001,England,E12000006,East of England,E63002581,Fincham,Minor, 515 
E92000001,England,E12000008,South East,E63005254,Finchampstead,Minor, 300 
E92000001,England,E12000006,East of England,E63003976,Finchingfield,Minor, 725 
E92000001,England,E12000004,East Midlands,E63002143,Findern,Minor," 1,610 "
E92000001,England,E12000008,South East,E63006479,Findon,Minor," 1,840 "
E92000001,England,E12000004,East Midlands,E63003151,Finedon,Minor," 4,555 "
E92000001,England,E12000006,East of England,E63004226,Fingringhoe,Minor, 340 
E92000001,England,E12000008,South East,E63003973,Finmere,Minor, 485 
E92000001,England,E12000006,East of England,E63003212,Finningham,Minor, 495 
E92000001,England,E12000003,Yorkshire and The Humber,E63001279,Finningley,Small," 5,920 "
E92000001,England,E12000008,South East,E63004293,Finstock,Minor, 760 
E92000001,England,E12000009,South West,E63005975,Firsdown,Minor, 620 
E92000001,England,E12000008,South East,E63006543,Fishbourne (Chichester),Minor," 3,370 "
E92000001,England,E12000008,South East,E63006715,Fishbourne (Isle of Wight),Minor, 385 
E92000001,England,E12000001,North East,E63000245,Fishburn,Minor," 2,385 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001064,Fishlake,Minor, 325 
E92000001,England,E12000004,East Midlands,E63001975,Fishtoft,Minor," 1,075 "
E92000001,England,E12000004,East Midlands,E63001856,Fiskerton (Newark and Sherwood),Minor, 370 
E92000001,England,E12000004,East Midlands,E63001611,Fiskerton (West Lindsey),Minor," 1,200 "
E92000001,England,E12000008,South East,E63006279,Fittleworth,Minor, 740 
E92000001,England,E12000003,Yorkshire and The Humber,E63001049,Fitzwilliam and Kinsley,Minor," 4,990 "
E92000001,England,E12000008,South East,E63006176,Five Ash Down,Minor," 1,060 "
E92000001,England,E12000008,South East,E63006142,Five Ashes,Minor, 505 
E92000001,England,E12000008,South East,E63005700,Five Oak Green,Minor," 1,435 "
E92000001,England,E12000009,South West,E63006199,Fivehead,Minor, 610 
E92000001,England,E12000008,South East,E63004777,Flackwell Heath and Wooburn Green,Small," 12,435 "
E92000001,England,E12000005,West Midlands,E63003691,Fladbury,Minor, 715 
E92000001,England,E12000003,Yorkshire and The Humber,E63000514,Flamborough,Minor," 1,870 "
E92000001,England,E12000006,East of England,E63004323,Flamstead,Minor," 1,055 "
E92000001,England,E12000009,South West,E63005126,Flax Bourton,Minor, 340 
E92000001,England,E12000003,Yorkshire and The Humber,E63000559,Flaxton,Minor, 315 
E92000001,England,E12000004,East Midlands,E63002813,Fleckney,Minor," 4,925 "
E92000001,England,E12000008,South East,E63005505,Fleet,Medium," 37,790 "
E92000001,England,E12000004,East Midlands,E63002226,Fleet Hargate,Minor," 1,270 "
E92000001,England,E12000002,North West,E63000651,Fleetwood,Medium," 26,225 "
E92000001,England,E12000002,North West,E63000239,Flimby,Minor," 1,715 "
E92000001,England,E12000008,South East,E63006021,Flimwell,Minor, 800 
E92000001,England,E12000006,East of England,E63003919,Flitton,Minor," 1,530 "
E92000001,England,E12000006,East of England,E63003927,Flitwick,Small," 13,660 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001042,Flockton,Minor," 1,730 "
E92000001,England,E12000002,North West,E63000494,Flookburgh,Minor, 895 
E92000001,England,E12000004,East Midlands,E63003396,Flore,Minor," 1,450 "
E92000001,England,E12000009,South West,E63007054,Flushing,Minor, 745 
E92000001,England,E12000005,West Midlands,E63003503,Flyford Flavell,Minor, 310 
E92000001,England,E12000006,East of England,E63004847,Fobbing,Minor, 890 
E92000001,England,E12000008,South East,E63005914,Folkestone,Medium," 51,995 "
E92000001,England,E12000004,East Midlands,E63002101,Folkingham,Minor, 780 
E92000001,England,E12000006,East of England,E63002860,Folksworth,Minor, 880 
E92000001,England,E12000003,Yorkshire and The Humber,E63000609,Follifoot,Minor, 645 
E92000001,England,E12000009,South West,E63006327,Fontmell Magna,Minor, 285 
E92000001,England,E12000005,West Midlands,E63002428,Ford,Minor, 690 
E92000001,England,E12000006,East of England,E63004279,Ford End,Minor, 345 
E92000001,England,E12000008,South East,E63005825,Fordcombe,Minor, 570 
E92000001,England,E12000006,East of England,E63004024,Fordham (Colchester),Minor, 840 
E92000001,England,E12000006,East of England,E63003181,Fordham (East Cambridgeshire),Minor," 2,565 "
E92000001,England,E12000008,South East,E63006370,Fordingbridge,Minor," 4,950 "
E92000001,England,E12000004,East Midlands,E63002200,Foremark,Minor, 225 
E92000001,England,E12000008,South East,E63005799,Forest Green,Minor, 355 
E92000001,England,E12000008,South East,E63004437,Forest Hill,Minor, 555 
E92000001,England,E12000008,South East,E63005956,Forest Row,Minor," 3,880 "
E92000001,England,E12000004,East Midlands,E63001723,Forest Town,Small," 19,010 "
E92000001,England,E12000002,North West,E63001155,Formby,Medium," 22,890 "
E92000001,England,E12000006,East of England,E63003248,Fornham All Saints,Minor, 800 
E92000001,England,E12000006,East of England,E63003241,Fornham St Martin,Minor, 955 
E92000001,England,E12000002,North West,E63000623,Forton,Minor, 440 
E92000001,England,E12000009,South West,E63006845,Fortuneswell,Minor," 4,555 "
E92000001,England,E12000004,East Midlands,E63002108,Fosdyke,Minor, 510 
E92000001,England,E12000004,East Midlands,E63001972,Foston (South Kesteven),Minor, 560 
E92000001,England,E12000003,Yorkshire and The Humber,E63000595,Foston on the Wolds,Minor, 280 
E92000001,England,E12000006,East of England,E63002703,Foulden,Minor, 440 
E92000001,England,E12000002,North West,E63000701,Foulridge,Minor," 1,210 "
E92000001,England,E12000006,East of England,E63002229,Foulsham,Minor," 1,030 "
E92000001,England,E12000008,South East,E63005628,Four Elms,Minor, 250 
E92000001,England,E12000009,South West,E63007032,Four Lanes,Minor," 1,580 "
E92000001,England,E12000008,South East,E63005948,Four Marks,Small," 5,615 "
E92000001,England,E12000009,South West,E63006071,Fovant,Minor, 715 
E92000001,England,E12000009,South West,E63006965,Fowey,Minor," 2,030 "
E92000001,England,E12000002,North West,E63001312,Fowley Common,Minor, 780 
E92000001,England,E12000006,East of England,E63003699,Fowlmere,Minor," 1,295 "
E92000001,England,E12000005,West Midlands,E63003941,Fownhope,Minor, 770 
E92000001,England,E12000009,South West,E63006942,Foxhole,Minor," 1,525 "
E92000001,England,E12000006,East of England,E63002277,Foxley,Minor, 350 
E92000001,England,E12000004,East Midlands,E63002857,Foxton (Harborough),Minor, 485 
E92000001,England,E12000006,East of England,E63003640,Foxton (South Cambridgeshire),Minor," 1,275 "
E92000001,England,E12000005,West Midlands,E63002443,Fradley,Minor," 3,615 "
E92000001,England,E12000008,South East,E63006246,Framfield,Minor, 655 
E92000001,England,E12000006,East of England,E63003330,Framlingham,Minor," 3,830 "
E92000001,England,E12000009,South West,E63004911,Frampton Cotterell and Winterbourne,Small," 14,970 "
E92000001,England,E12000009,South West,E63004430,Frampton on Severn,Minor," 1,070 "
E92000001,England,E12000005,West Midlands,E63003194,Frankton,Minor, 385 
E92000001,England,E12000008,South East,E63005936,Frant,Minor, 700 
E92000001,England,E12000006,East of England,E63004132,Frating Green,Minor, 365 
E92000001,England,E12000002,North West,E63000849,Freckleton,Minor," 4,475 "
E92000001,England,E12000008,South East,E63004356,Freeland,Minor," 1,520 "
E92000001,England,E12000006,East of England,E63002604,Freethorpe,Minor," 1,050 "
E92000001,England,E12000004,East Midlands,E63001942,Freiston,Minor, 370 
E92000001,England,E12000009,South West,E63006011,Fremington,Small," 5,230 "
E92000001,England,E12000008,South East,E63005770,Frensham,Minor, 855 
E92000001,England,E12000009,South West,E63005353,Freshford,Minor, 335 
E92000001,England,E12000008,South East,E63006762,Freshwater and Totland,Small," 7,520 "
E92000001,England,E12000006,East of England,E63003034,Fressingfield,Minor, 535 
E92000001,England,E12000006,East of England,E63002356,Frettenham,Minor, 665 
E92000001,England,E12000006,East of England,E63002601,Friday Bridge,Minor," 1,410 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000570,Fridaythorpe,Minor, 330 
E92000001,England,E12000008,South East,E63004774,Frieth,Minor, 570 
E92000001,England,E12000008,South East,E63005398,Frimley,Small," 15,100 "
E92000001,England,E12000008,South East,E63004045,Fringford,Minor, 590 
E92000001,England,E12000006,East of England,E63004211,Frinton-on-Sea,Minor," 4,865 "
E92000001,England,E12000004,East Midlands,E63002353,Frisby on the Wreake,Minor, 685 
E92000001,England,E12000004,East Midlands,E63001802,Friskney,Minor, 330 
E92000001,England,E12000004,East Midlands,E63001834,Fritchley,Minor, 285 
E92000001,England,E12000008,South East,E63005804,Frittenden,Minor, 260 
E92000001,England,E12000008,South East,E63004039,Fritwell,Minor, 370 
E92000001,England,E12000002,North West,E63000325,Frizington,Minor," 1,755 "
E92000001,England,E12000002,North West,E63001535,Frodsham,Small," 9,100 "
E92000001,England,E12000004,East Midlands,E63001549,Froggatt,Minor, 185 
E92000001,England,E12000008,South East,E63006402,Frogham,Minor, 300 
E92000001,England,E12000009,South West,E63007020,Frogpool,Minor, 265 
E92000001,England,E12000009,South West,E63005631,Frome,Medium," 27,905 "
E92000001,England,E12000001,North East,E63000218,Frosterley,Minor, 575 
E92000001,England,E12000006,East of England,E63004593,Fryerning,Minor, 335 
E92000001,England,E12000004,East Midlands,E63001873,Fulbeck,Minor, 360 
E92000001,England,E12000006,East of England,E63003472,Fulbourn,Minor," 3,740 "
E92000001,England,E12000008,South East,E63004352,Fulbrook,Minor, 455 
E92000001,England,E12000005,West Midlands,E63002039,Fulford,Minor, 655 
E92000001,England,E12000008,South East,E63006438,Fulking,Minor, 295 
E92000001,England,E12000003,Yorkshire and The Humber,E63000602,Full Sutton,Minor," 1,000 "
E92000001,England,E12000008,South East,E63004855,Fulmer,Minor, 255 
E92000001,England,E12000004,East Midlands,E63001300,Fulstow,Minor, 540 
E92000001,England,E12000002,North West,E63000807,Fulwood,Medium," 34,690 "
E92000001,England,E12000008,South East,E63006490,Funtington,Minor, 340 
E92000001,England,E12000008,South East,E63005853,Furnace Wood,Minor, 240 
E92000001,England,E12000004,East Midlands,E63001457,Furness Vale,Minor," 1,070 "
E92000001,England,E12000006,East of England,E63004455,Fyfield,Minor, 350 
E92000001,England,E12000004,East Midlands,E63002439,Gaddesby,Minor, 370 
E92000001,England,E12000001,North East,E63000327,Gainford,Minor," 1,130 "
E92000001,England,E12000004,East Midlands,E63001384,Gainsborough,Medium," 21,910 "
E92000001,England,E12000002,North West,E63000596,Galgate,Minor," 2,085 "
E92000001,England,E12000009,South West,E63006063,Galhampton,Minor, 330 
E92000001,England,E12000006,East of England,E63004539,Galleywood,Small," 6,410 "
E92000001,England,E12000008,South East,E63004928,Gallowstree Common,Minor, 470 
E92000001,England,E12000004,East Midlands,E63001330,Gamesley,Minor," 3,125 "
E92000001,England,E12000006,East of England,E63003554,Gamlingay,Minor," 2,920 "
E92000001,England,E12000004,East Midlands,E63001548,Gamston (Bassetlaw),Minor, 255 
E92000001,England,E12000004,East Midlands,E63002046,Gamston (Rushcliffe),Minor," 2,175 "
E92000001,England,E12000006,East of England,E63002972,Garboldisham,Minor, 550 
E92000001,England,E12000003,Yorkshire and The Humber,E63000801,Garforth,Small," 15,155 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000603,Gargrave,Minor," 1,505 "
E92000001,England,E12000008,South East,E63004550,Garsington,Minor," 1,295 "
E92000001,England,E12000002,North West,E63000660,Garstang,Small," 5,805 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000993,Garthorpe,Minor, 445 
E92000001,England,E12000003,Yorkshire and The Humber,E63000566,Garton-on-the-Wolds,Minor, 350 
E92000001,England,E12000004,East Midlands,E63002875,Gartree,Minor, 960 
E92000001,England,E12000009,South West,E63005148,Gastard,Minor, 240 
E92000001,England,E12000001,North East,E63000111,Gateshead,Large," 115,280 "
E92000001,England,E12000002,North West,E63001402,Gatley,Small," 9,150 "
E92000001,England,E12000008,South East,E63005524,Gatton,Minor, 595 
E92000001,England,E12000009,South West,E63006531,Gaunt's Common,Minor, 335 
E92000001,England,E12000008,South East,E63003990,Gawcott,Minor, 905 
E92000001,England,E12000002,North West,E63001633,Gawsworth,Minor, 675 
E92000001,England,E12000006,East of England,E63004507,Gay Bowers,Minor, 255 
E92000001,England,E12000005,West Midlands,E63003520,Gaydon,Minor, 530 
E92000001,England,E12000006,East of England,E63002314,Gayton (King's Lynn and West Norfolk),Minor," 1,520 "
E92000001,England,E12000004,East Midlands,E63003508,Gayton (West Northamptonshire),Minor, 535 
E92000001,England,E12000006,East of England,E63003316,Gazeley,Minor, 735 
E92000001,England,E12000004,East Midlands,E63002960,Geddington,Minor," 1,525 "
E92000001,England,E12000004,East Midlands,E63002233,Gedney,Minor, 305 
E92000001,England,E12000004,East Midlands,E63002163,Gedney Drove End,Minor, 700 
E92000001,England,E12000004,East Midlands,E63002474,Gedney Hill,Minor, 385 
E92000001,England,E12000006,East of England,E63002832,Geldeston,Minor, 410 
E92000001,England,E12000008,South East,E63004908,George Green,Minor, 995 
E92000001,England,E12000009,South West,E63005835,Georgeham,Minor, 450 
E92000001,England,E12000008,South East,E63004812,Gerrards Cross,Small," 8,115 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000549,Giggleswick,Minor," 1,075 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000848,Gilberdyke,Minor," 3,030 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000853,Gildersome,Small," 6,275 "
E92000001,England,E12000009,South West,E63006117,Gillingham (Dorset),Small," 11,010 "
E92000001,England,E12000008,South East,E63005204,Gillingham (Medway),Large," 108,480 "
E92000001,England,E12000006,East of England,E63002836,Gillingham (South Norfolk),Minor, 695 
E92000001,England,E12000004,East Midlands,E63002893,Gilmorton,Minor," 1,240 "
E92000001,England,E12000001,North East,E63000081,Gilsland,Minor, 230 
E92000001,England,E12000006,East of England,E63003376,Girton,Minor," 4,395 "
E92000001,England,E12000002,North West,E63000630,Gisburn,Minor, 565 
E92000001,England,E12000006,East of England,E63003163,Gislingham,Minor," 1,170 "
E92000001,England,E12000004,East Midlands,E63002853,Glapthorn,Minor, 310 
E92000001,England,E12000004,East Midlands,E63001684,Glapwell,Minor," 1,560 "
E92000001,England,E12000009,South West,E63005861,Glastonbury,Small," 8,300 "
E92000001,England,E12000006,East of England,E63002917,Glatton,Minor, 270 
E92000001,England,E12000002,North West,E63001296,Glazebury,Minor," 1,095 "
E92000001,England,E12000006,East of England,E63003649,Glemsford,Minor," 3,690 "
E92000001,England,E12000004,East Midlands,E63001380,Glentham,Minor, 505 
E92000001,England,E12000006,East of England,E63002589,Glinton,Minor," 1,745 "
E92000001,England,E12000004,East Midlands,E63001337,Glossop,Small," 17,820 "
E92000001,England,E12000009,South West,E63004269,Gloucester,Large," 118,555 "
E92000001,England,E12000005,West Midlands,E63002286,Gnosall,Minor," 4,040 "
E92000001,England,E12000005,West Midlands,E63002114,Gobowen,Minor," 3,050 "
E92000001,England,E12000008,South East,E63005745,Godalming,Small," 10,450 "
E92000001,England,E12000006,East of England,E63003204,Godmanchester,Small," 7,715 "
E92000001,England,E12000009,South West,E63007061,Godolphin Cross,Minor, 335 
E92000001,England,E12000008,South East,E63006800,Godshill (Isle of Wight),Minor," 1,035 "
E92000001,England,E12000008,South East,E63006359,Godshill (New Forest),Minor, 430 
E92000001,England,E12000008,South East,E63005552,Godstone,Minor," 2,650 "
E92000001,England,E12000006,East of England,E63004532,Goff's Oak,Minor," 3,500 "
E92000001,England,E12000002,North West,E63001294,Golborne,Medium," 25,555 "
E92000001,England,E12000008,South East,E63006437,Golden Cross,Minor, 610 
E92000001,England,E12000008,South East,E63005629,Golden Green,Minor, 550 
